(12.982214395587873, 9.551608043211704, -7.229943423119083)
(5.205428939218599, 11.872155955207557, -1.4225915813984997)
(7.4536685482663785, 0.14019532627820963, -7.554095324690582)
(16.863727206637698, 14.503496205630453, -1.9605612353256383)
(17.89559708783763, 16.056995446179776, -6.146257493294527)
(3.017213250369706, 8.869884156858115, -19.27378485717433)
(16.340646367834793, 6.431375600695965, -5.231566998035579)
(11.431582911817735, 7.007456263924707, -8.842383918696019)
(7.680937866500875, 14.881727176195248, -9.09137103497271)
(2.1007933150947378, 16.836631236475686, -2.3286302056622574)
(0.7130990238403401, 4.795498378193406, -18.763428643657583)
(15.347776497009312, 6.517312340291808, -5.058113658118851)
(8.914159558646155, 1.6583604491413628, -17.048481847606286)
(18.88784355478015, 0.5257281178553508, -4.12759960640776)
(17.29153197702429, 6.554954965028288, -16.606525540577852)
(0.8772455521302702, 12.471346869332866, -16.55956409394583)
(9.018214938523965, 10.518342284645644, -15.279657800147266)
(11.880739812998957, 16.273005212854773, -10.7008325173998)
(9.452148802870447, 16.992154811135542, -8.095053427942618)
(8.412234809308384, 5.130417877509665, -16.7757972818063)
(2.2904300566025593, 8.104798233753467, -19.448316308522305)
(3.9161805627580915, 11.675101382017655, -2.4709928552312057)
(10.280754213606098, 5.701213125977532, -15.67459562638553)
(5.935781498100345, 15.27590898679084, -2.818140196541407)
(5.849606083232444, 10.241297226467596, -12.01454733851022)
(8.487187001200171, 8.420469158955989, -18.62606853346399)
(18.645994655086074, 15.9099626123128, -19.73410531567784)
(9.128935742678024, 19.94143259757098, -17.219097483200258)
(6.530861447266183, 3.2568506575039446, -2.199742496562415)
(13.633324098960927, 15.066124679225254, -12.022712423795221)
(8.97168134820227, 8.287726515256722, -17.688796229246588)
(8.387770204636615, 13.776790797879567, -6.960914290249098)
(10.638144384490333, 3.7165678532225144, -17.441375796231338)
(3.807753442993602, 18.48850283159489, -2.7248631866594692)
(7.246983293887823, 10.858830922145957, -2.6938889699018844)
(19.91237928356948, 11.332299435571864, -14.223442765452603)
(15.075024093789413, 2.390794577627553, -1.3541308904899765)
(11.79669423764534, 17.40774068152453, -11.998070337442837)
(17.776512012934433, 0.4793759785160989, -16.74504262250198)
(19.99914808547301, 6.767023154545068, -17.548868910906766)
(18.511068335027726, 16.519541404589788, -1.100950861386952)
(7.49681932411608, 12.024177957117189, -0.9567381127583516)
(2.3713407631350525, 15.611908116506578, -5.745157890684116)
(16.29906795539245, 19.217057753817016, -6.885220001720402)
(6.450713266032599, 5.872132158720039, -9.830276662551512)
(3.8848315275805922, 2.2713630590109, -15.338050345977596)
(4.8858214279580565, 8.6913685071265, -4.321256797040551)
(19.810719513901237, 3.4443283784851464, -0.3107883124535604)
(8.947327762915227, 10.056111105397207, -9.718381569546114)
(2.161767653296496, 15.906072588183635, -13.148432015469494)
(5.467211325588554, 15.21512042791932, -16.13571763049948)
(9.486819657449923, 2.031546812371654, -10.102674912316022)
(5.443815901001363, 13.490067184339896, -6.591669497476758)
(9.062111539390669, 8.082775731499998, -0.15976492737025438)
(8.872642693757948, 0.8594601582455841, -2.6032144455777058)
(12.28615792456013, 19.9671396299889, -16.555955314581347)
(6.755884423735776, 1.0854374471142747, -10.231179456503662)
(9.522549864392378, 8.620448507168405, -4.835813100648018)
(11.0630545810109, 10.171454415667913, -18.72443381758496)
(11.417650829343566, 8.403514937839287, -18.820603838855163)
(12.260820279948742, 17.174190396377174, -13.809494532465243)
(17.110060244250235, 16.04929548652184, -15.322810791197409)
(17.078531318684743, 6.9999864736476525, -17.322608615355627)
(8.717438119535894, 6.454826396119328, -9.899888467968745)
(4.932003653745223, 15.606114617260218, -9.423078637224636)
(10.67989859445995, 2.8283165161082224, -5.544865472514086)
(1.4004830480182173, 3.226376101341628, -4.045332470312113)
(17.95156848231024, 19.545790207186048, -6.04987483066653)
(6.554481763119144, 16.327953257603685, -5.663552452883042)
(0.2458652321983723, 14.621726878889962, -8.291724441773349)
(16.53118098244924, 6.525351339247454, -16.520120753088342)
(13.861215182916865, 8.00979162587447, -7.051083886013673)
(11.150346543979008, 11.30079332004881, -2.3385990560176637)
(5.427087078920927, 3.291684940148587, -11.682603643764324)
(4.740246210478656, 4.660444781101328, -18.872681155546942)
(2.951351295351101, 13.901346804045113, -8.704018033080088)
(17.934082073681, 19.657091786461937, -1.5560980700904246)
(8.278488075632431, 7.338473798654023, -4.209828189955818)
(13.92140718469575, 5.852156929959557, -17.813531582309057)
(5.188225707868488, 8.095154895567314, -4.702186493571549)
(4.000855454894918, 5.164518816608091, -13.954944441340167)
(15.88772915606907, 3.167205247520306, -0.9812202897530575)
(1.6624524823327635, 2.629832943826498, -2.267606994821211)
(16.897081533577406, 10.93793913801088, -3.6481244675761957)
(14.028884000779371, 17.95501836272582, -12.144428316932128)
(0.3232710510736214, 11.299014764106774, -10.612336591108011)
(0.8605863024479166, 10.906932350670074, -9.050124087591946)
(18.76277937457276, 5.894132841427653, -13.70014494775611)
(17.56048673087851, 8.837091638613522, -13.694606976433015)
(3.996574433657425, 3.496453403339179, -10.346857781157073)
(19.576259258347672, 4.2641446424817335, -3.3972313244226626)
(13.526688383805093, 14.576580040698353, -4.212304603659575)
(15.60091121138095, 14.621948144293423, -15.924303297944512)
(2.9042145183849155, 8.70440702116129, -9.141958167462501)
(1.394085352036536, 8.20624997782348, -15.95462253417245)
(0.6519305524601515, 11.893842664777619, -11.680597751925184)
(15.16349486633918, 12.771078767826989, -7.475793387528732)
(18.03508623322625, 17.305234536647262, -7.659699890145111)
(9.697420378557043, 13.02739729335309, -11.16867298308454)
(11.211822198155554, 9.019315882330414, -11.774427239574338)
(10.047820844631348, 15.875589303260504, -1.4825431900430317)
(4.774419491264366, 7.223468998900344, -17.59419874593401)
(7.374354106272065, 3.8874163247409976, -19.867986435281388)
(19.287833649943366, 16.195189968632683, -6.189340450178895)
(7.197878039330039, 3.8243188191574573, -13.688914149896704)
(18.077494587592202, 10.830125298840425, -17.059669411921465)
(16.068737953022683, 1.4510141471409588, -1.519607376029942)
(1.7976330729052759, 12.917220745998737, -15.544042075470635)
(2.572954553285627, 0.6939511908751639, -10.50969422038335)
(2.4032280795161243, 10.384012116145948, -14.49070279256355)
(1.057876894407821, 17.021608756551835, -9.831427447149066)
(5.714913623550357, 6.992404630007161, -8.42072179656068)
(10.217622572348864, 11.464299779594088, -3.840972426418233)
(0.7371280718455453, 0.9644186436236235, -2.611334244151152)
(17.238208499562944, 1.2221328417449961, -16.728599870789147)
(0.6441797005317107, 11.212162226150298, -11.281917538933353)
(15.575611378150803, 18.20073541365719, -0.7349786412248314)
(19.792026236938923, 10.648395358625816, -13.584852925142364)
(12.152003090491041, 17.874628366086256, -8.472226507920182)
(5.570906404722806, 9.791232542185673, -5.4195204440468725)
(4.489894910877812, 10.54392561302022, -18.95168635146053)
(12.616764611948083, 18.1264314640389, -14.197946780484575)
(10.950425792049552, 17.381693161452834, -16.1680862211574)
(19.63790798026946, 17.776882341221246, -6.1693597683945995)
(2.4641585143196476, 18.084147615161072, -12.427728391571558)
(18.98873595853483, 7.820283924179012, -5.880168333017224)
(2.273188275618463, 0.43399914049814914, -11.151353857083993)
(9.213237140389657, 15.466179875382533, -10.251676395554583)
(1.3759533060083884, 14.887536128285344, -11.920582652291733)
(18.74382547920083, 6.935303081280246, -13.346875006439554)
(9.714027919743724, 12.805269541404826, -16.191952187445928)
(7.5527783870325145, 19.31249880949879, -14.267337722597198)
(1.6921521060384004, 3.2806405727507215, -15.930088552647316)
(8.369962252946035, 1.1751765554348625, -3.8281463300499006)
(7.563374663488489, 15.562675226826999, -4.377529128266884)
(1.7360362281173636, 5.115676000846712, -2.9512655889227872)
(1.8779802050262528, 1.0007167947946183, -1.567343755713157)
(8.757834128506559, 13.91980051375264, -10.711686507039204)
(7.043149983086083, 6.616125154209211, -8.034463018346415)
(1.8701374914139324, 9.24367055796619, -2.4247401094898393)
(19.19535468754139, 1.6207440793904015, -16.33392519737462)
(18.06090012831108, 17.663289212030477, -7.314685255082969)
(6.443513542189338, 3.4679568104775638, -12.304034844754135)
(8.729763654472286, 12.075002011830371, -4.300611477149376)
(5.242734421684361, 10.705468069604038, -15.9508739109667)
(6.682409856965701, 6.830109925650714, -5.697243485638953)
(8.426900234564158, 1.4791445565387096, -2.1785725448723845)
(6.896860359516519, 3.9714506453225673, -12.954603108085632)
(14.389645810403508, 11.737210398454305, -6.173965180860632)
(7.000206543830883, 2.7791281760273634, -16.525611827324955)
(1.5752507567670881, 16.5597281710666, -19.993811275665035)
(4.52256453782139, 16.84938793085078, -4.766857036697775)
(14.759040973513551, 16.392132840016643, -11.866112998628214)
(5.513759930246374, 13.079315986872867, -12.115718144650863)
(8.480327000270773, 5.330067184248062, -14.212060077117524)
(1.212296154124095, 3.0443081461141186, -7.900441991890467)
(8.000868481779806, 2.8048827299618817, -1.7219246509343407)
(0.5537174188381866, 16.51865199782732, -17.466667752021195)
(7.441341201389489, 14.694081282733173, -10.65322829721795)
(16.90088900741609, 10.67097888899988, -13.730765167845977)
(2.7105565175756774, 11.40293827760578, -3.0714455716822577)
(11.87548155797398, 8.472525921917928, -16.631705605300297)
(17.957858583005375, 3.8862925463878306, -13.464107921028317)
(12.019620739914362, 1.0150495904609103, -4.9526376194844275)
(4.309575459495152, 8.288979087871386, -3.1939553098905797)
(14.091637320112689, 2.9558456301232994, -12.65543165297428)
(6.698588093565705, 7.06920335348165, -18.80225729834306)
(10.896244070020542, 14.755430149468655, -14.098595478154357)
(16.199703811249716, 2.8108456186207142, -18.955472334186837)
(10.216952484920599, 11.71603846331829, -14.166464856722191)
(12.060338469180243, 12.935075102958333, -10.631111823275099)
(12.41532570197191, 11.264448841462116, -1.3001383476624504)
(8.86719671644801, 6.462102959412013, -18.40584513170046)
(4.324819196592364, 3.863133189393204, -7.2066717213304425)
(0.5789062003566015, 5.238771979731824, -14.341714666870896)
(10.93367084337537, 5.513289649186152, -8.123030663448112)
(11.71001837589954, 12.574385628906622, -12.287121847894875)
(0.2955405563332558, 1.5388809619477972, -18.534652131223698)
(13.612663802397261, 18.633909991749114, -5.600309116599851)
(0.858509936418661, 5.988857945512036, -12.017186778475393)
(19.97695145349073, 7.509030491066431, -12.132485146534322)
(18.009712217906504, 18.252101934828136, -7.670570194722238)
(15.197439458509866, 9.42220822431221, -10.756722024583784)
(19.037718377514395, 16.772301540679003, -17.773267318385578)
(7.322866617977204, 18.12100758550795, -14.22128940641495)
(10.123887069210348, 5.494998443052648, -9.550506191806258)
(5.464287043848124, 12.443365682357982, -11.76414352583991)
(9.23364640723102, 18.629251039578453, -0.630768111339826)
(11.941319609671117, 3.4740717749467542, -2.6624069479347092)
(18.719712218704004, 7.854974044949681, -18.497527389289854)
(7.233276173392335, 10.892154398434934, -9.84348101097628)
(19.39843515990036, 12.633457632731718, -1.4503567910650759)
(2.0865261629218623, 17.3694200035771, -4.68219991916029)
(8.925764453598585, 2.69038141020729, -6.263940810761085)
(14.371666320768096, 1.873082642263495, -15.557710183408291)
(8.294138922256433, 8.363130965013363, -11.722825717506279)
(12.612958672774468, 14.6539224006459, -11.1560852356809)
(14.116807300206728, 9.807403346038313, -10.5169548951584)
(5.832758196209893, 9.968122057248854, -15.688875089794468)
(2.772554815624275, 4.975520400932463, -2.5204987495422913)
(8.59138153671675, 10.087566091576816, -14.629782218505545)
(6.515450371593059, 15.867300694406136, -6.629264696063551)
(18.160592924857117, 5.123673201739837, -5.283615775429656)
